"loc"	"lambda"	"rho"
3	0.912083618070225	1.54332914753877
4	0.716436612621673	1.36416413031383
5	0.493200534917772	0.9583287500677
6	0.439251587939253	0.760220021221422
7	0.401520619504019	0.641532756733667
8	0.350589496452769	0.531489572791754
9	0.324132617738642	0.505433930743593
10	0.378692362486427	0.539504597941849
11	0.94714548212374	1.49432979763193
12	1.0388222752766	1.5525344727376
13	0.925940875320945	1.42820815591668
14	0.83251395688004	1.32490980928155
15	0.600183739560914	0.97976432699967
16	0.514882959726043	0.777428236049046
17	0.438005671816268	0.596456408369477
18	0.40619238204153	0.52852915800513
19	0.42086495542226	0.512672610953907
20	0.418416183184367	0.520407874036626
21	1.31442588147905	1.57123894315814
22	1.33354610683206	1.61916272943393
23	1.27299356218272	1.54827978498168
24	0.966879208406037	1.31238294501308
25	0.714019568501859	0.992396198731984
26	0.510137954641361	0.685475720174919
27	0.478202750252933	0.560726694061222
28	0.515379387832157	0.541707915129155
29	0.503509986378073	0.519392965414836
30	0.501892211353659	0.521648907207579
31	1.61475734084423	1.60479387579558
32	1.57197286470605	1.59246407101779
33	1.43454513938578	1.51346885842941
34	0.987942079868285	1.19210950828218
35	0.76659742147623	0.926994894808707
36	0.61790353253449	0.702207475540596
37	0.616360662210127	0.588285740630328
38	0.625103208266091	0.539462916891093
39	0.603296733984809	0.52273496960265
40	0.602439417845745	0.51871188140274
41	1.74367600725087	1.51544830801061
42	1.6442305578423	1.47721191549689
43	1.60750753178646	1.41564322654173
44	1.20785465787916	1.19989196034536
45	1.10052194964617	0.98258434375287
46	0.768741419376146	0.67554348741326
47	0.777282970200912	0.596585616433634
48	0.699183175116483	0.511547417361759
49	0.663248933835152	0.486451290841756
50	0.709077431156144	0.502798881660044
51	1.53361122726374	1.32739147393372
52	1.61506249411128	1.36975452317575
53	1.66695005390167	1.35968766605789
54	1.52970593207747	1.29413500082999
55	1.36797096350623	1.04412737882893
56	1.05394274461895	0.739908606541257
57	0.818771535286806	0.574746812926739
58	0.793729890555411	0.509972615399967
59	0.772450510787087	0.488617727095
60	0.857043118311854	0.509556756386281
61	1.68364700153714	1.32711314791265
62	1.98347650432146	1.40998747715323
63	1.70259835578598	1.3309930891517
64	1.68802322051885	1.25782914918136
65	1.38996947762006	0.959845634208389
66	1.21537496959834	0.763931620979225
67	1.1672340570088	0.646793279952341
68	0.952289638485189	0.521644296113792
69	0.86614081597743	0.464285060098302
70	0.848909495223209	0.462473630043675
71	2.17393705714466	1.41968289282081
72	1.8192700789426	1.34621841303014
73	1.65297245551554	1.25713591651136
74	1.62546448219929	1.11418825329871
75	1.40271377128756	0.90178098622964
76	1.35577560057475	0.759225055726203
77	1.20701813199395	0.611642888248356
78	1.0375207868574	0.513874322905105
79	1.09643736008404	0.517872437605582
80	1.15118233859793	0.516259639532104
81	2.53591824389408	1.44307246737377
82	2.01221414152621	1.35709122560013
83	1.91008434864583	1.28404010721421
84	1.93115166120109	1.15836052071788
85	1.69968710711453	0.979553151098359
86	1.55275750431824	0.753640326982416
87	1.10587860177609	0.564025644174319
88	1.05207171129867	0.495017936616267
89	1.26708837504504	0.515582812042304
90	1.35426917983434	0.520745436118389
91	2.86164921903986	1.48749110787423
92	3.22091159539555	1.49964626553976
93	2.7493806263862	1.40372996340668
94	2.31863550722968	1.20408382640978
95	1.84320288276773	0.96223427240887
96	1.63230496003365	0.754199018695627
97	1.28424861647875	0.572881291308899
98	1.19869454303199	0.516940989264341
99	0.5	1
100	1.28901628727721	0.491940681019739
1	1.25250379674302	1.73578496995631
2	1.29370093512224	1.81840455254548
3	1.05831053040819	1.59991429838752
4	0.886869104254047	1.44959509574788
5	0.605484409135165	1.06899734573271
6	0.376059032007541	0.70121996598574
7	0.323227753975025	0.553457215486646
8	0.329685841722024	0.520315210707199
9	0.318496741209725	0.499748391935201
10	0.344570298051416	0.515598105518615
11	1.47407567931057	1.78491603712263
12	1.64641199703659	1.88055687576597
13	1.26785943585079	1.63928661824806
14	1.01506205562726	1.44526451906607
15	0.7383862726831	1.09132122450054
16	0.520802501822045	0.798847889074564
17	0.402220728233655	0.577684235679509
18	0.418784997049546	0.543788896414091
19	0.369811106979373	0.498513830822293
20	1.09726619510111	0.890362286141631
21	1.26657158243077	1.51448751917198
22	1.57439807429563	1.6838918380919
23	1.44798225408028	1.60343856636609
24	1.15177592393019	1.39787276680005
25	0.978043106211488	1.15465737265539
26	0.723262393724292	0.82312517296077
27	0.518117921063463	0.58846335083478
28	0.509333063195435	0.547557397261763
29	0.451201009119448	0.485256171944496
30	0.47892876233705	0.492910282550056
31	1.73275508269563	1.6319801126384
32	1.60374485147126	1.57895967966763
33	1.51082864956932	1.52792550335024
34	1.29661703552933	1.36342691047369
35	1.07427249559184	1.05528964694565
36	0.888605353263433	0.814794598925013
37	0.742276292532724	0.626085840188344
38	0.627933260302647	0.542585816215254
39	0.632897481310738	0.529884906434566
40	0.553232024338011	0.490217794822297
41	2.18460619389448	1.68151456602486
42	1.85591586801967	1.57071809377496
43	1.49408359847258	1.41103722680865
44	1.3683059580947	1.27016067063475
45	0.877529751605018	0.857356878281277
46	1.00349352571889	0.806683873321755
47	0.925053468580486	0.655140209976029
48	0.871984545898897	0.577460650965979
49	0.726794841825848	0.504208377360661
50	0.705789002998272	0.51331554223094
51	2.48016891563929	1.62493971405523
52	1.96177517825627	1.50966890252859
53	1.71033175968379	1.44342700844321
54	1.59090426593031	1.28661387644712
55	1.37181935624582	1.02013551105759
56	1.19380599931283	0.798664164518216
57	1.01390719005297	0.641577312126592
58	0.911161680069403	0.536985347084846
59	0.745995472964249	0.476381264646306
60	0.844480734985436	0.522450913209009
61	2.75349377230675	1.57222804513968
62	1.84624452549892	1.38083839413338
63	2.04935258208227	1.41233532961082
64	1.81044602262803	1.25753281101292
65	1.53768333959361	0.991379893755518
66	1.41542407575741	0.806906094645223
67	1.3597471969483	0.708514586208771
68	1.04579440003762	0.552541379728546
69	1.15698053649661	0.575669352029044
70	0.914517360243198	0.506132886076591
71	8.14150179722597	1.60560955970973
72	2.41125294565655	1.45654354699472
73	2.05353735190614	1.34611703009047
74	2.22973360049655	1.26312482392577
75	1.85090897233476	0.991682482644292
76	1.55375074530838	0.813763949059502
77	1.17848463247948	0.592159391421741
78	1.12421500929933	0.532818574618505
79	0.965160249876086	0.46911907740202
80	0.937493195084962	0.45720796884076
81	2.58777957289935	1.45335534436215
82	2.62385967294143	1.4283589457815
83	2.68068047316248	1.3984470126305
84	2.3843395904425	1.22453267498637
85	2.02410910197525	1.01547231211967
86	1.7108388644066	0.803423244564769
87	1.34006818488441	0.621401461622336
88	1.19862961601428	0.510566118910851
89	1.22447073749386	0.507064710214778
90	1.21760198000377	0.503030016328702
91	2.35391507595099	1.40497426559911
92	2.46694472959074	1.40514987817011
93	9.51370159042994	1.50820438256386
94	3.64463711181059	1.31199868365307
95	2.22527834197831	1.0031063394639
96	1.65787095900886	0.73185315932808
97	1.50321312804994	0.608704357711281
98	1.30443491118586	0.521390588089962
99	1.31818281607597	0.49905554994088
100	1.30228162011159	0.508430440712018
1	0.942907071148477	1.56345671084966
2	0.827120390030059	1.49560492417469
3	0.670483790180226	1.33540069768111
4	0.589094437358104	1.20307958658623
5	0.448689543638103	0.943101864362895
6	0.392165907988277	0.766088001758871
7	0.2846873906055	0.554428309322103
8	0.303600709535443	0.503804770965912
9	0.325617630531229	0.487009551526707
10	0.396153412746488	0.532391078021254
11	1.06787000996299	1.56511897080571
12	0.969428815737868	1.51744957458255
13	0.821186362333682	1.40886283440844
14	0.709461122578704	1.23633029659774
15	0.615672497405796	1.02600574332451
16	0.423438529276462	0.705327611074239
17	0.408654107860485	0.59098157809484
18	0.346746041112958	0.493911728515558
19	0.443529001383522	0.535801082353233
20	0.479475099152189	0.547841319856693
21	1.35557402851954	1.62183499338276
22	1.18934116395809	1.5284271748499
23	0.96659403541821	1.36326998856535
24	0.80803731749654	1.21653707530499
25	0.777853253598056	1.04015067922877
26	0.544538475608289	0.704357962660645
27	0.433130837848539	0.527764865938503
28	0.532824947374191	0.552701150279256
29	0.550363191414288	0.547241377803984
30	0.525838609806304	0.515292233732248
31	1.74914520231056	1.65104756070239
32	1.62243544808536	1.59204089503596
33	1.29651407997494	1.40233247122862
34	1.30309308263218	1.39699234799859
35	0.957919399105858	1.02288373692832
36	0.614517946174657	0.662545411041672
37	0.636664209953502	0.600835313548175
38	0.654464681491237	0.56906391114045
39	0.602129232549223	0.518162181736414
40	0.558341627440464	0.488937741426268
41	1.91210808281893	1.58924367041133
42	1.77659867677784	1.52214016908725
43	1.83883153166511	1.51786450637606
44	1.56872011120643	1.37250339332175
45	1.09865885257266	0.972513049077911
46	1.21232076925978	0.86732272054953
47	1.09401218535647	0.735605413367575
48	0.784162312813438	0.575863609535539
49	0.770814808528762	0.535052073597579
50	0.710276816126971	0.501724554731286
51	2.29184657638329	1.60467555901692
52	2.05249852218722	1.52380096931547
53	2.02177540866079	1.48220930076072
54	1.46496118598218	1.24754144741497
55	1.11002908386313	0.938329302467672
56	0.838002304627846	0.673497374848883
57	0.769723841770647	0.548804271459307
58	0.84254890296242	0.542162743348982
59	0.900480210069972	0.538969645246291
60	0.909333068349651	0.538927356604373
61	2.40314029819538	1.56591800486997
62	2.10867861225485	1.44285487063881
63	2.16687420432328	1.44317590802427
64	1.66028230020133	1.21739495738249
65	1.12737741682386	0.85082568286805
66	0.875580662165444	0.638904261435904
67	0.89731057810457	0.552495371086553
68	0.925101150671455	0.507564818883812
69	0.989072711801361	0.526148813790865
70	0.959532189493974	0.513977653350001
71	1.8822014434554	1.37935744239477
72	1.80733915027547	1.3605634536605
73	2.26695587462955	1.38689117465034
74	1.96680889770114	1.24228810382124
75	1.60396863227867	0.981198697076175
76	1.17700859310066	0.691614230943267
77	1.24521140258631	0.636167301760996
78	1.09223119374237	0.525094085489487
79	1.03649597176727	0.488882539584307
80	1.05586942245816	0.496023270404472
81	2.6530132439812	1.50322469915188
82	3.50118471344206	1.57180676556167
83	3.11172816704202	1.46248320445481
84	1.94730299952132	1.16898543597449
85	1.64509277682758	0.921862355656496
86	1.48871560699035	0.734453827840668
87	1.33026020673253	0.609723613705012
88	1.41643301269934	0.556738126695421
89	1.25376243728908	0.508420730535084
90	1.21698012419385	0.496505311791136
91	3.05302983123665	1.5201622073127
92	4.0470047560409	1.51755038949671
93	3.86276923187505	1.42485648488151
94	2.94662662552539	1.27250672856986
95	1.62430418577589	0.876593405871245
96	1.68088026259443	0.740775612747174
97	1.53810967268118	0.615677743803879
98	1.54150311204486	0.556725768644664
99	1.24308569642329	0.488731999287121
100	1.26873284405763	0.499764680787185
1	1.10559255170878	1.65676412408967
2	1.07230403970848	1.67370055836906
3	0.875057568200311	1.50041524334969
4	0.77369299599723	1.38497424866406
5	0.541013341113814	1.01081656653023
6	0.398762473191195	0.715092139185343
7	0.325859659374576	0.564651432274704
8	0.343243359808881	0.524540543924436
9	0.333477285713613	0.495887688271129
10	0.353479812382284	0.496451608586507
11	1.3027555106346	1.69808355145082
12	1.21649083664495	1.66240478301485
13	1.09481635184422	1.57476952631435
14	0.884979170730136	1.34809632613106
15	0.630248162895426	1.03882887903705
16	0.423493886405923	0.677390586617158
17	0.408481952322674	0.579077034979973
18	0.356948859894156	0.494538945390489
19	0.367217781090488	0.487211976037952
20	0.395909702264131	0.501300855264987
21	1.39720910550683	1.63303593370543
22	1.31396426685788	1.5880997478643
23	1.34808447541593	1.59638849641073
24	0.988087128223792	1.30883631155214
25	0.800430653209072	1.01615757609853
26	0.605104616752767	0.731980931413345
27	0.519921121526199	0.579607187173633
28	0.456154578257109	0.500961547274623
29	0.504301809183805	0.513121568246247
30	0.466225065842287	0.50080268975419
31	1.41775817584187	1.47029355237983
32	1.41243524497031	1.46297397939102
33	1.2721336001013	1.39418633999295
34	1.2824395676136	1.3512966219198
35	0.89364646051394	0.95374585463815
36	0.750108317528523	0.744166900499625
37	0.676872169746779	0.606354797654711
38	0.679930403390353	0.555134010844047
39	0.640078524933285	0.523924100902728
40	0.613232445238142	0.520398111670354
41	1.67925086143999	1.47010861271997
42	1.6270792502449	1.48058867973223
43	1.32398064427398	1.2975217767122
44	1.41201148575596	1.29603889286434
45	1.20577085800638	1.05180387642829
46	1.1061846388355	0.844271311508062
47	0.966446573971445	0.658060228913968
48	0.966946980688651	0.625377627442836
49	0.738201265965629	0.515020900161118
50	0.679659489510451	0.481441184045228
51	1.82078786615296	1.43402196168909
52	1.81206754176441	1.43771606394556
53	1.54170034455016	1.31349000000036
54	1.53039273361967	1.23514206657314
55	1.24030368454409	0.975869539029737
56	1.01351602760313	0.743203260926386
57	1.03742537179382	0.646922994986125
58	0.938240418511602	0.564439206829786
59	0.880056270126227	0.522876825263558
60	0.964531386683032	0.564951397125899
61	2.07936107476975	1.45593306667956
62	2.11154711546125	1.45656113443174
63	1.73050798726799	1.33686150017753
64	1.8282650968359	1.2557832118433
65	1.52984765164455	1.00784541798063
66	1.21617867276724	0.765237129253062
67	0.984903123412567	0.58185893538612
68	0.988741092611899	0.53828464695328
69	1.00360874874257	0.515842815510344
70	0.9943304140967	0.53580982862712
71	2.96849573434587	1.51658440585532
72	2.44401297928031	1.48271465239006
73	2.1241765603447	1.38563496090542
74	1.96891385782791	1.22509440595191
75	1.71986742771674	0.977475763326111
76	1.39313450535088	0.754244239045992
77	1.14952581792859	0.579832807563611
78	1.2551186302063	0.569554337084491
79	1.20256696045043	0.608913023595692
80	1.03621512196978	0.49742749988424
81	9.73916402102022	1.53114116663765
82	8.76787375134256	1.55203545381846
83	2.76827608301597	1.41811681504209
84	2.20576634175229	1.2219347859547
85	1.76600689993328	0.957064705800375
86	1.58372885873899	0.73294759173026
87	1.48465507744109	0.624428700110068
88	1.27281524352524	0.533642934957046
89	1.21123841996887	0.500535180171721
90	1.2351041577727	0.504543291412071
91	3.50855965778995	1.46344548545858
92	3.14584261358908	1.45249301125037
93	2.6575302934228	1.36082511645986
94	2.36853787282479	1.18284491662846
95	1.96554025423368	0.942559239970146
96	1.7713221439783	0.745838962270537
97	1.53831700710737	0.607014137259335
98	1.46705522163297	0.53915962334877
99	1.34332931004208	0.495443274243355
100	1.40512040697585	0.520148990228942
1	0.961198726760913	1.52540983628606
2	0.782887342104143	1.45240802989733
3	0.794610210296511	1.48776041940989
4	0.649842786203901	1.2622152579836
5	0.571815140996761	1.01924846394545
6	0.406845922810278	0.701955853568725
7	0.371836859057632	0.605368324389651
8	0.355820467191093	0.546297905743625
9	0.325681060505658	0.496317551216817
10	0.281718738426437	0.444478687268791
11	1.07379465169488	1.54242852372082
12	1.01236842234265	1.50811633153105
13	1.02396398514908	1.5408678159902
14	0.813475097476656	1.3126699272037
15	0.712932960063087	1.06459789366315
16	0.526991348398961	0.771160785827323
17	0.408170039740728	0.57574332203054
18	0.439058451850472	0.563745349772042
19	0.40273481126374	0.513178601227475
20	0.358630676913546	0.480931348603428
21	1.61314296690633	1.68741378047379
22	1.37769953194021	1.59686466601826
23	1.22897621903465	1.4997155732593
24	1.09195265339771	1.38645692627004
25	0.665666297682014	0.910532208536914
26	0.636403696044638	0.772922122534306
27	0.47609247459279	0.565321152542865
28	0.490501173724715	0.523687676232754
29	0.483750950259383	0.506741341529936
30	0.50064470770172	0.507617577062124
31	1.60245888716556	1.5722993885019
32	1.50916120445056	1.52186957175908
33	1.39165938293271	1.44550901230144
34	1.31165376167101	1.35240189601463
35	0.990902067750288	1.0070663153505
36	0.710421926085681	0.743797964668115
37	0.657439542314897	0.581107030548411
38	0.619445181232239	0.532645393198696
39	0.608141570836569	0.517124454819471
40	0.545017820745873	0.490406495485181
41	1.7196776482365	1.51085317739649
42	1.84389275453717	1.55299288831238
43	1.67880235590991	1.48978284228021
44	1.65802105584209	1.37784695808868
45	1.04559941180314	0.982687858719087
46	0.750585021506014	0.713240433019655
47	0.767442342398876	0.583255072383017
48	0.684756730845847	0.513506509025912
49	0.687871078018686	0.510881561411725
50	0.650760913585348	0.480407966457427
51	2.21920519243889	1.55695564735496
52	2.21959531056758	1.5532174424496
53	1.97180740997173	1.45996157997052
54	1.716015706311	1.31714695116236
55	1.26543097631038	1.00224150893078
56	0.904833777973923	0.714240345852171
57	0.834769569600891	0.582080393930271
58	0.899239179327521	0.546588872776344
59	0.830481787332457	0.507579870602324
60	0.784474963874985	0.475811548697022
61	2.30808464249819	1.49079601329479
62	2.07746689418954	1.43596951853148
63	2.34510042620104	1.43730494890848
64	1.89085923068362	1.28915273364311
65	1.37367997035714	0.975671093761805
66	1.0686116400243	0.730284835024001
67	1.01341095610824	0.589705841541933
68	1.04578493984835	0.546126149483687
69	1.02031413838939	0.520054140012257
70	1.02089490743801	0.523986534513681
71	3.48927016985394	1.59278326831236
72	3.2511773764548	1.56845862641226
73	2.28502654169741	1.37252061743757
74	2.19390024371335	1.30080394697513
75	1.81494665053825	1.04349567643423
76	1.29925466369188	0.749424658682402
77	1.073725379103	0.567204538362911
78	1.23926397456122	0.559600132791746
79	1.35146172396564	0.568615079305949
80	1.21353420106076	0.538791646871183
81	3.63644237756265	1.58658536487559
82	2.43793636024319	1.44742765424256
83	2.18975962130303	1.32581285383933
84	2.85877223785393	1.28381583529725
85	2.44932291088867	1.06546587633488
86	1.54261245160523	0.74155930086874
87	1.18567057190731	0.554173703493117
88	1.18362810355285	0.507825998691376
89	1.33544848161058	0.519569879448832
90	1.28473052005859	0.507722772792067
91	8.35861382959185	1.5901062418178
92	3.64494806941012	1.50216804418226
93	2.95179657064959	1.38075930930188
94	2.89160272252192	1.23820728705596
95	2.69429766386898	1.03978624412779
96	1.55490139882587	0.696351904847107
97	1.30690661944939	0.562705473674302
98	1.23225017039028	0.491564736051761
99	1.25527220892671	0.488405796385501
100	1.25595239127577	0.492328857985925
1	0.919817978028484	1.55688802848215
2	0.799583313178013	1.47276820154851
3	0.838149712954373	1.51818978368409
4	0.627841598631634	1.24972729406098
5	0.477876824483012	0.956083552183937
6	0.438130435918563	0.768039338195433
7	0.308000588224041	0.537438333693792
8	0.306019876644078	0.477729921143747
9	0.375510618570528	0.547841700090112
10	0.373534304328142	0.527539406319659
11	1.02197483562887	1.54480358761081
12	1.00546856108355	1.52149832919082
13	1.00899090663163	1.55200328856882
14	0.837253149605896	1.33213910396422
15	0.601594356211551	1.00411392253964
16	0.516873160863152	0.79868516664994
17	0.42160338367959	0.578243530381041
18	0.807988954145496	0.771301396475101
19	0.376442047717616	0.512246934605022
20	0.367954151199911	0.495386973301628
21	1.16584208952534	1.45699496422618
22	1.25445178840687	1.56039924939276
23	0.931445684121365	1.31255207219029
24	0.897162179733702	1.2466193116943
25	0.778563704747339	1.03124219942441
26	0.582546318330911	0.734756060826492
27	0.561396140900037	0.618270077210088
28	0.455542411536518	0.496854851136307
29	0.462894857982594	0.488854398371167
30	0.465285296724597	0.483185100488998
31	1.29190062578072	1.39703276109701
32	1.50323328104622	1.49634305600523
33	1.31800836811514	1.41875766220317
34	1.11858866332998	1.28777495424171
35	0.952529357223462	1.01664888570382
36	0.833659332656734	0.817485970133018
37	0.74117723473453	0.645580249034576
38	0.566245726885459	0.493025983603328
39	0.575266667104169	0.485579310124509
40	0.632806519950821	0.51300728175184
41	1.82735803228103	1.51615070508995
42	1.6108014829464	1.42536387674614
43	1.43766685796913	1.33242646054385
44	1.37113894931071	1.28600998088883
45	1.05862176872711	0.984987150525212
46	0.909345324566785	0.771860648456554
47	0.94396765840349	0.659494776347718
48	0.827772852020111	0.560710530457188
49	0.675826947981601	0.487338129100773
50	0.730604513285922	0.508202603815541
51	1.99404019825997	1.49037715844903
52	2.0476283646574	1.48486932895837
53	1.81334973347029	1.3964046359449
54	1.41147146650022	1.18638321140202
55	1.08684241348717	0.917221749136928
56	0.857165166739919	0.691799632607888
57	0.951675929574778	0.622904264721988
58	0.88954780128961	0.542872895891958
59	0.917876579044475	0.542577478858378
60	0.807257084105905	0.493238615380271
61	1.97604065705439	1.42230805669941
62	2.13851919547588	1.43505116883574
63	2.44166393171985	1.50090642373878
64	1.79035866245397	1.27181925138129
65	1.45292840964871	0.995206446760818
66	1.23381424231943	0.781638484465548
67	1.07654269272664	0.600057051650742
68	1.19002209003853	0.6174519893996
69	1.14740357757134	0.59026845130649
70	0.862245085938002	0.503152026515134
71	2.58690099037941	1.47724332853461
72	2.90111045820985	1.51138340987588
73	2.87650307159721	1.4983062711117
74	2.15075806901868	1.27236395950408
75	1.99651867066641	1.09276497393068
76	1.45361398226201	0.795302727903457
77	1.21769223512292	0.593102868113038
78	1.08580387854278	0.528900860711364
79	1.07276636595822	0.5135754650582
80	1.03314335851431	0.503015184091123
81	2.79246017424568	1.485476719119
82	2.55064196068242	1.43034486227682
83	2.6451109144711	1.40758571408474
84	2.73097451427649	1.33659959304914
85	1.70359139582754	0.940905078425698
86	1.37150632174147	0.704384572756254
87	1.3522755139727	0.587884101621698
88	1.22517644660271	0.531172901864899
89	1.20848444394419	0.494639978571966
90	1.24155208836521	0.501312779293974
91	2.95905328415656	1.48455298645242
92	2.76314511787582	1.42333781737053
93	2.59257418522365	1.3969568759819
94	2.78367089923225	1.26328951496747
95	1.69017431986167	0.912528196758303
96	1.53651505329473	0.740374180389122
97	1.45074370924692	0.58591573016093
98	1.18745150270917	0.487369942158249
99	1.37095175490172	0.512354467732089
100	1.24482847861395	0.481253825524923
1	1.28030743380371	1.76555922572259
2	1.20732676903692	1.74648212229347
3	1.07921346806409	1.64682293948606
4	0.790436727161428	1.39826166917642
5	0.57149530886924	1.02191321418618
6	0.434810718903071	0.758143146080643
7	0.320876389532705	0.555148895648672
8	0.396114829088661	0.556184146309821
9	0.434771924081011	0.579309449552879
10	0.415758279443634	0.54705827184699
11	1.35924312638083	1.70335608305122
12	1.2903167535409	1.70054397015872
13	1.33648269617597	1.74514117506492
14	0.967261058839827	1.41338097635133
15	0.740322406972209	1.0937328000382
16	0.544643450300586	0.792461599229936
17	0.38150819680583	0.567897787768097
18	0.433759910951747	0.557396262821461
19	0.451503573139303	0.537188993773864
20	0.399405425952768	0.495949099000436
21	1.67353307260513	1.74146055804163
22	1.53220454487987	1.65940405383429
23	1.34698124480484	1.56132129543377
24	1.01805407530027	1.28592332638199
25	0.93692655374056	1.08863500803964
26	0.6723765527261	0.775391394701533
27	0.462276050750447	0.558269977595493
28	0.528656915923201	0.556231861105425
29	0.499896109726727	0.5156547166589
30	0.492514559552917	0.487172621051874
31	1.71899709766123	1.59395679487114
32	1.74316103375556	1.60756320054635
33	1.49942859457538	1.47095586238358
34	1.33227059009443	1.37842485498456
35	1.00546436993634	1.07824048773579
36	0.743581451728348	0.777248639750629
37	0.648653306489769	0.611655443340196
38	0.581265932396996	0.519595936783227
39	0.595819512166925	0.508592478395686
40	0.581551928881097	0.491298831802634
41	1.51060643002476	1.42621667244974
42	1.86440625856378	1.55258178668783
43	1.97668302015632	1.50606209119213
44	1.63314088688548	1.3341091974436
45	1.13526659034239	0.985544398781027
46	0.85897982596406	0.719812201135091
47	0.875316598622751	0.634282582851397
48	0.713163025676435	0.524701436688326
49	0.706510680861783	0.536067431276522
50	0.685800330353344	0.509255063166758
51	2.13837355766352	1.51914494158682
52	2.22928843928938	1.50651845566028
53	2.12568251933571	1.45168400746198
54	2.20139920967557	1.36028427302489
55	1.63509561709557	1.11519812730315
56	1.18231008289069	0.792490863784825
57	0.939907737999043	0.599888387121649
58	0.860104446912616	0.544097424077605
59	0.820458425797929	0.508919918649545
60	0.771354581312085	0.478006371580713
61	2.30358312580546	1.47691387224479
62	2.6350218147194	1.50963541539311
63	2.40261529055229	1.44284146144927
64	2.12467222619766	1.31133807225246
65	1.6030918960775	0.98689969579436
66	1.47831434030488	0.817745613966102
67	1.03538151373295	0.584411845120925
68	1.01873444779123	0.553710463293598
69	0.96520122977307	0.512173075219686
70	0.972019064719727	0.517118271244861
71	2.8947050775689	1.47898630814727
72	3.38844284227954	1.50184383611858
73	2.60994959946709	1.42710683750484
74	2.05951431926712	1.24670464528134
75	1.57342667883821	0.939708605406655
76	1.78786939524843	0.802403920832279
77	1.10264815215138	0.559501321985455
78	1.23581373554135	0.572344964594115
79	1.106792392483	0.518996425547184
80	1.12461917991564	0.507609153216943
81	2.99479792476759	1.46636121442469
82	3.11604290047694	1.46369549987563
83	2.9543299441691	1.39624594526163
84	2.49864385986442	1.2628868437055
85	2.09166408654895	1.00515463123601
86	1.50174937057114	0.732428668510382
87	1.23608830408583	0.561683885179622
88	1.06899983057861	0.478501362474219
89	1.26081380645722	0.510680622413108
90	1.3609842090698	0.525908277453679
91	8.59763936152961	1.57436074571144
92	9.62852573684728	1.56948722906448
93	3.54221886972339	1.43753585119109
94	3.51239318792785	1.28069413801951
95	2.03071825041752	0.967343261260705
96	1.61339701972891	0.725977357217162
97	1.41503709763159	0.603358540874859
98	0.5	1
99	1.39191810729813	0.528393878796676
100	1.47830387183638	0.542767331530629
1	0.978322434329529	1.58674364688559
2	0.873102368465716	1.51492092322759
3	0.818017656223516	1.48109281364692
4	0.675680546116684	1.31539478243787
5	0.580352904926986	1.06637889001963
6	0.436118415415951	0.756329261942975
7	0.649469814196053	0.817939821756481
8	0.335194850891285	0.521263154184819
9	0.302933759378502	0.49447499437211
10	0.313247937912849	0.476876467837251
11	1.05366698779811	1.54809297404315
12	1.10533858506323	1.58233804430876
13	0.952087311057736	1.49715138466906
14	0.798568191810003	1.35598010211092
15	0.61351860429252	1.00932224788026
16	0.545204469541063	0.802983341096985
17	0.496966136187864	0.643990030208992
18	0.44934330538346	0.573327182740516
19	0.38419954297732	0.512163203747744
20	0.362127008295332	0.488960475539977
21	1.30598239532333	1.54036371650198
22	1.32182541060968	1.6118703818668
23	1.13803106146381	1.4815937282383
24	0.866922662988069	1.27025644785523
25	0.614875351573951	0.936645140526787
26	0.606116561547249	0.729853045043963
27	0.570883449021679	0.609688693973267
28	0.474278700328417	0.518805204216573
29	0.429146068081653	0.488203725069488
30	0.472862121046849	0.504233877203955
31	1.46773707466979	1.48791893563316
32	1.53587130727554	1.54809099641637
33	1.37195544288933	1.45805861316578
34	1.06286425657212	1.24192995156317
35	0.818200426521203	0.935870125150209
36	0.745984795954442	0.741678183140793
37	1.06325429172213	0.821239313471381
38	0.606135933366813	0.534851207145553
39	0.546765637045747	0.505588140774736
40	0.543917154653647	0.499369295009312
41	2.42309516788014	1.66318926182214
42	1.90335090563057	1.52617537834746
43	1.58062610550347	1.39589721648227
44	1.40342865256348	1.25197812537933
45	1.10465798543802	0.987098492318951
46	0.906803162180065	0.744215543721726
47	0.795894207701851	0.583937689327864
48	0.712118235650474	0.529935465506917
49	0.76405455272068	0.536430479219892
50	0.736108331560828	0.530837928269693
51	2.90924562840749	1.65619440867274
52	2.38603026690447	1.56538382876809
53	2.35811484921142	1.50671246475365
54	1.78134878989549	1.30775462475554
55	1.60788251561051	1.07508803114579
56	1.10099959790744	0.772046418241146
57	0.962910367776553	0.6324916326708
58	0.822289661810037	0.541582646723483
59	0.875666433680435	0.530439775041298
60	0.921480531234755	0.536123984712977
61	3.14631504970809	1.61982346435449
62	2.76101961885776	1.60122935636959
63	3.13126171385299	1.5646229950979
64	3.13375375694829	1.43092381239848
65	1.66150120362076	1.02330763144287
66	1.16015872013744	0.750603904426769
67	1.04253627468807	0.597892631729372
68	1.01995923672418	0.552498827945212
69	1.01432013563002	0.519808820620675
70	0.954353182837929	0.501533503791147
71	2.31560703931087	1.44014894106627
72	2.7506117331473	1.51082081092838
73	3.13400931974169	1.50169105785529
74	2.15607513512973	1.22682604798562
75	1.5479042425195	0.951808950384032
76	1.2344314042323	0.713555337925624
77	1.17617114505611	0.603346639146563
78	1.21371514970792	0.563593505547536
79	1.13034483065536	0.513945005442576
80	1.13033234859359	0.507601246521501
