"lon"	"lat"	"sd_chi_u95_h20"	"sd_chi_u95_h40"	"sd_chi_u95_h80"	"sd_chi_u95_h160"	"sd_chi_u98_h20"	"sd_chi_u98_h40"	"sd_chi_u98_h80"	"sd_chi_u98_h160"
-109.986826	37.141193	0.00364378296057366	0.00468492624270027	0.00551253176030797	0.00564275938555286	0.00395686288817404	0.00507751144769186	0.00602715941289889	0.00653344378017884
-109.322652	37.201615	NA	NA	NA	NA	NA	NA	NA	NA
-108.656554	37.258381	NA	NA	NA	NA	NA	NA	NA	NA
-107.988647	37.311457	0.0130695911114309	0.0114051968424152	0.0118888352028776	0.0363779799323031	0.0100831750876722	0.0166827663476623	0.0328662717226132	0.0611202835677871
-107.319048	37.360813	NA	NA	NA	NA	NA	NA	NA	NA
-106.647877	37.40642	NA	NA	NA	NA	NA	NA	NA	NA
-105.975255	37.448252	0.0120148694893726	0.0160852010773855	0.020448305885988	0.0237145952310031	0.0163536960855288	0.0215355690472686	0.026548610992391	0.0292274888405609
-105.301304	37.486285	0.0106944840305575	0.0143722413561124	0.0184047256752393	0.0216374976975751	0.0150954370347737	0.0199070129220782	0.0246094896373598	0.0272556442131799
-104.626149	37.520495	0.00338949068601264	0.00472172870737175	0.00617403128470557	0.00727566998941082	0.00463277292436816	0.00623239274664412	0.00773929105214305	0.00835923532291573
-103.949915	37.550862	0.00763598081208504	0.0105179974962333	0.0142090473906209	0.0185968167491143	0.0120366479517552	0.016328198825545	0.0213020609782092	0.0259052940787857
-103.272731	37.57737	0.00731272543936253	0.00951591900845312	0.0117080334065712	0.0138801578864753	0.00929169775299077	0.0122908371764742	0.0155700526382869	0.018786699526971
-102.594723	37.600002	NA	NA	NA	NA	NA	NA	NA	NA
-101.916022	37.618744	0.0208262190977682	0.0190168939774412	0.0179013060389155	0.0464362757837384	0.0166658247396295	0.0220591698525068	0.03863481723595	0.072115464800058
-101.236757	37.633585	0.0137410640635408	0.0168635217098233	0.0211229528385008	0.0326337941057762	0.0170827192931474	0.0239810148624326	0.0345100363840909	0.0499506653103496
-100.55706	37.644518	0.0621432332559257	0.0672779983444105	0.068117959466841	0.0678822443930999	0.0656335531445042	0.0702975406821954	0.0708827375233693	0.0706080482810353
-99.87706	37.651534	0.0591627432213234	0.0426075783899928	0.0248579131128195	0.0489460467650203	0.0528495815158568	0.0373854177443022	0.0335437596628115	0.063081328610995
-98.516684	37.653804	0.0567631121414339	0.0410191287493925	0.026787898712084	0.0497870151401257	0.0512982611606067	0.037553509972288	0.0375994479177173	0.0663816445741735
-97.83657	37.649057	0.0855317573800541	0.0544174094391106	0.0319019870996227	0.066839220341998	0.080599841295626	0.0538423642773362	0.0542867180428218	0.0954641815201443
-97.156682	37.640391	0.0138919644164124	0.0183981104646538	0.0236379617190942	0.0303791791158213	0.0192616639812922	0.0260127058692913	0.0339309616942544	0.0420194596443422
-95.798107	37.611326	0.00920247037732802	0.011919751644459	0.0145368709619094	0.0170684690045611	0.0114083291591202	0.0151104094782724	0.0192340378886317	0.0235418246392802
-95.119682	37.590945	0.0108201686946619	0.0136991760399471	0.016142946319476	0.0188558938399421	0.0124880525648847	0.0164345737833475	0.0210157352352185	0.0267608075493164
-94.442005	37.566679	0.00470056157685896	0.00664737096586745	0.00992464112828107	0.0160929633862781	0.00917420030144543	0.0131932735100739	0.0190709880130548	0.0269224218952952
-93.765206	37.538544	0.00612606073674368	0.0084092856087889	0.0114831395415046	0.0158942106437611	0.0099171347131683	0.0137057292757236	0.0185844707696697	0.0242236172978716
-92.414748	37.470734	0.0141958610053449	0.0182930255837211	0.0227167510868778	0.0289203337799196	0.0185860729007225	0.0248082331310749	0.0321735643801101	0.0404790198019889
-91.069315	37.387674	0.0314692335744898	0.0331045489460949	0.0298784241826929	0.032205425659891	0.0321632276071002	0.0341629458188888	0.0341289083934576	0.0402247160985132
-83.801661	36.668561	0.0442296459754749	0.0315865883735148	0.0269048787133179	0.0386375615960933	0.0417323507366923	0.0334226000479418	0.0368176665882404	0.048938540021468
-83.155144	36.582199	0.0332418563802285	0.0394613512039777	0.0414488688663825	0.0397071218739827	0.0396101912094753	0.0461574381409407	0.0473506510168115	0.0439157420966979
-82.511427	36.492525	0.0407283704731465	0.0435264680850306	0.0377749864754087	0.0330407297491142	0.0415380219362991	0.0435194372930321	0.0398814627238142	0.0408164463525524
-81.870602	36.399587	0.0831071253295432	0.0666605368662991	0.0388830008372646	0.0419063460387942	0.0768809456714936	0.0592567818846392	0.0416947486012009	0.0524730448693827
-76.246936	35.424844	0.0246485922896589	0.0267956906398119	0.0261267603235402	0.0264197359370641	0.0283728567064683	0.0311777374860101	0.0313158918384705	0.0314829070543468
-121.028971	36.096088	0.0225365866985065	0.024382037163569	0.0239237917343298	0.0248833866645707	0.025564857651205	0.0281841142218681	0.0287218751722951	0.0296499541558873
-119.786327	36.329436	0.0987090244732697	0.0827533107321616	0.0474003379387774	0.0468116070331083	0.0887769094190549	0.0707930350385909	0.0455730001513156	0.0634286244598248
-117.259588	36.760106	0.0379517357744169	0.0416285750243822	0.0406077426007758	0.0519619185216297	0.0353977627839792	0.0412493478753661	0.0498347498596016	0.0718285810232824
-116.619717	36.859941	0.039248947883205	0.0332599795756658	0.0284292306136798	0.0620607333655349	0.0291398500428172	0.0281689886527517	0.0452185688122052	0.0838924188457215
-115.976736	36.956537	0.0190349520414308	0.0241180273107444	0.0278188328462555	0.0283079390226063	0.0223080214999471	0.0280142776754021	0.0320180164102164	0.0327601008999068
-115.330736	37.04984	0.0266900239076979	0.0281042079282193	0.0308040753317249	0.0459474247621174	0.0280156715574244	0.0328755036832023	0.0412726803870307	0.0579668206303946
-114.681807	37.1398	0.0795011040259709	0.0753689668931475	0.0532994940537105	0.038801328865841	0.0757185168427548	0.0708472896580109	0.0510991106772791	0.0460876184260929
-114.030043	37.22637	0.0356735746692195	0.0366171771271346	0.0303628807529463	0.0291104632489785	0.0343085051224164	0.0353116819995166	0.0311125114627419	0.0342181775978084
-113.375543	37.3095	0.0195478188552292	0.0220186116662508	0.0235117329543219	0.0344335194767442	0.0187276071388456	0.0234655118549136	0.0310628892160931	0.0470879774033211
-112.718406	37.389145	0.020275727006198	0.0209963247747557	0.0248966468120194	0.0490710402765977	0.0194350663278125	0.0264323437945123	0.0420510008997926	0.0703144561651059
-112.058736	37.465261	0.0159705627917724	0.0201440482672659	0.0244651280125607	0.0312079507328337	0.0199164829846271	0.0261683552588192	0.0334573031119312	0.0422402886750965
-111.396639	37.537804	0.0134039400129769	0.0177379147497067	0.0223637734987541	0.0266147088416351	0.0177867314004389	0.0235392490657128	0.0295489823444447	0.0343795619144103
-110.732222	37.606734	0.0106338283572891	0.0142837465316184	0.0192291248833159	0.0267752362665544	0.0156527297817036	0.0214317182081733	0.0287569442887764	0.0372753878970012
-110.065598	37.672011	0.011598267784498	0.0153555248619776	0.0195967786842356	0.0243630716854575	0.0159182796706889	0.0212254142447557	0.0271066331001933	0.0326013507766301
-109.39688	37.733598	0.0191230988196249	0.0224742792864119	0.0255124573766025	0.0366138709731106	0.0205784368538896	0.0271588447397303	0.0369436620583723	0.0531490498873914
-108.726184	37.79146	0.0158029099138299	0.0203457879090753	0.0266708998381863	0.0380056199649768	0.0206554549684386	0.0278899885799465	0.0373800123947786	0.0497427275009882
-108.053628	37.845563	0.0132979773085898	0.0159366529605584	0.019177740763515	0.0293612374255228	0.0162218242545659	0.0221211699553901	0.0310469288323464	0.0448484399835436
-107.379333	37.895874	0.0215417097707698	0.0233954444737433	0.024220340897637	0.0399069629826389	0.0195624588933644	0.0252106552440398	0.0365482012435777	0.0600378595138715
-106.70342	37.942366	0.00818360633736378	0.0114555025253686	0.015842533775727	0.021298463324386	0.0130472360520893	0.0178924422551452	0.0238064509329556	0.0299527940738633
-106.026016	37.98501	0.0167182962844296	0.0221849263778532	0.0281705840524046	0.0342513698160139	0.0218852600679452	0.0292535182786014	0.0375062154424821	0.0454694509327818
-105.347245	38.023781	NA	NA	NA	NA	NA	NA	NA	NA
-104.667235	38.058657	NA	NA	NA	NA	NA	NA	NA	NA
-103.986117	38.089616	NA	NA	NA	NA	NA	NA	NA	NA
-103.30402	38.11664	NA	NA	NA	NA	NA	NA	NA	NA
-102.621076	38.139713	0.00835559064009344	0.0112252807399286	0.0143669097807786	0.0168637211411705	0.0113654899313502	0.0150438624937105	0.0187226655903994	0.0209265973462692
-101.937419	38.158821	0.0279976297526564	0.0246754685606752	0.0153973472555877	0.0371234222282227	0.0200690096254822	0.0174440987654856	0.0236761017292527	0.0538144889152488
-101.253182	38.173952	0.00647712220881618	0.00904099472578017	0.0131324201469174	0.0204781254047887	0.0116071249279235	0.0165182406468027	0.0235051295890266	0.0326857718025764
-98.513131	38.194566	0.00466931654469469	0.0064015949254987	0.00850954105938457	0.0106607028481609	0.00696039244190488	0.00937186596368173	0.0120349944867306	0.0141686006931096
-97.82802	38.189726	0.00704758109892354	0.00974274458266595	0.0131565732110774	0.0169559271939967	0.0108774617566065	0.0147676953234115	0.0192749287102644	0.0234119324779738
-97.143142	38.180891	NA	NA	NA	NA	NA	NA	NA	NA
-95.091248	38.13048	NA	NA	NA	NA	NA	NA	NA	NA
-83.044584	37.102329	NA	NA	NA	NA	NA	NA	NA	NA
-82.396877	37.010955	NA	NA	NA	NA	NA	NA	NA	NA
-79.204613	36.505301	0	0	0	0	0	0	0	0
-76.096892	35.923334	NA	NA	NA	NA	NA	NA	NA	NA
-120.555228	36.717449	NA	NA	NA	NA	NA	NA	NA	NA
-119.92867	36.834797	0.00837401621774476	0.0113244640564558	0.0144784763325765	0.0167524911785091	0.0111633442188317	0.0147302930392988	0.0180481880164664	0.0193656645433508
-119.29852	36.949131	0.00685558507086805	0.00931234662374287	0.0119762732888498	0.0139880896449762	0.00925339424545623	0.0122486982037188	0.0150737489449326	0.0162857673571009
-118.664851	37.060394	0.0117040120570799	0.0158250357036151	0.0201877388740473	0.0232504931387883	0.0157978430650301	0.0208506211913621	0.0255064994873229	0.0273153733346371
-118.027741	37.168526	0.0161673567848284	0.0219291091138715	0.0280823483829998	0.0324826888455419	0.0218271801848243	0.0288698512397789	0.0354147038816474	0.0380246205562382
-117.38727	37.273473	0.00907470977406414	0.0118997582924025	0.0149684031927576	0.0185095915829506	0.0122812968104268	0.0163804797193813	0.0210117439674558	0.0255521363853005
-116.743521	37.375178	0.0102918809687448	0.012886726185375	0.0153916051116956	0.0197097377319853	0.0126569511367176	0.0168541592884858	0.0221458589676621	0.0290847638290686
-114.793498	37.660303	0.0114506711040072	0.013411519324221	0.0167937169215516	0.0278757374744632	0.0121860065366227	0.016915885828948	0.0253517120558926	0.039609958623416
-114.137542	37.748509	NA	NA	NA	NA	NA	NA	NA	NA
-113.478775	37.833214	NA	NA	NA	NA	NA	NA	NA	NA
-112.817299	37.914372	0.0587932409400368	0.0563874520919502	0.050585359038364	0.0506979097300646	0.0601336874638521	0.0597953627900914	0.0592131285494838	0.0631114242169099
-112.153221	37.991937	0.0331660572003205	0.0321364383730653	0.0265214476789263	0.0432146657069051	0.02807121084607	0.0302077619152434	0.0382280582433116	0.0634571106900416
-111.486648	38.065863	0.0516149451899985	0.0442885013939308	0.0384925636577462	0.0515507540731113	0.0463207598599027	0.0401578125974077	0.0442448262434443	0.0674783391565695
-110.817691	38.13611	0.0165720398335598	0.0199447426353315	0.0236380031417214	0.0332168079890777	0.0190685694517889	0.0254176476191002	0.0342483785406364	0.0471152178937189
-110.146466	38.202637	0.00658216892152171	0.00860390258562351	0.0108686182450573	0.0139674451773993	0.00878587931968138	0.0118907489509169	0.0157335960096321	0.020199501971707
-109.473087	38.265406	NA	NA	NA	NA	NA	NA	NA	NA
-108.797674	38.324379	0.00657259134845832	0.00861771206370083	0.0111237416183602	0.0153891547607051	0.00936790782367574	0.0129841400807697	0.0179318957723481	0.0245276145997047
-108.120349	38.379522	NA	NA	NA	NA	NA	NA	NA	NA
-107.441234	38.430803	0.00135223130959849	0.00229789201917183	0.00413452545340194	0.00744658559798301	0.00424429007136315	0.00620714877415528	0.00912743235706411	0.0130498629868847
-106.760457	38.478192	0.0145240538033723	0.0179240788921482	0.0212095119228259	0.0256811053155532	0.0180539985384277	0.0231258454393684	0.0283523307733318	0.0332800787506797
-106.078144	38.52166	0.0347825236291885	0.0315454785512053	0.0283651116503276	0.036320659230627	0.0341522742161678	0.0333933354012106	0.0354542711479709	0.0448814401057521
-105.394425	38.561181	0.0526389267605604	0.0372086837027804	0.0313407888148388	0.0340292807914068	0.0528276735707639	0.040153614012209	0.0369282458202472	0.0398317695039843
-104.709432	38.596731	NA	NA	NA	NA	NA	NA	NA	NA
-103.336156	38.655838	0.0427646128602673	0.0487093382064367	0.0468302822301197	0.0380921754091194	0.0455713938516814	0.0504373190046461	0.0472271598739941	0.0396654784986498
-102.648143	38.679359	0.033148234409338	0.0388591279500083	0.0414504816774034	0.0419834524117065	0.0417752351864835	0.0483600302042695	0.0502678558814657	0.0483663794869897
-101.959396	38.698838	0.0379864909242702	0.0396325092819843	0.0358923353838605	0.0348672118763665	0.0424100443828616	0.0440713150604466	0.0414529252496758	0.0413181960792226
-101.270052	38.714263	0.071968975473203	0.0613812907973162	0.044060817380391	0.0422584795020585	0.0733999534757471	0.0620207318293887	0.0487865139078886	0.0492695697513832
-97.819239	38.730343	0.0225983856388379	0.0239545958179018	0.0225865770128834	0.024990872317556	0.0235088804558936	0.0257175004616914	0.0266117148000566	0.0305767839281852
-97.129234	38.721336	0.0217048085002611	0.0213916688270329	0.0210132158352309	0.0324208814706675	0.0204006571981613	0.0224705293802365	0.0281984104164942	0.0418584845969536
-118.162577	37.679517	0.0490874395385207	0.0528687882761463	0.0532188134845368	0.0529090001021688	0.0536891892103884	0.0568303236316448	0.0567891286817446	0.0564099475551161
-117.518228	37.786412	0.0295001232042285	0.0391082759363394	0.0507815769669515	0.064687841778213	0.0391278839139495	0.0518883199475999	0.0657756959594127	0.0785966161790461
-114.9081	38.180469	0.0247457471857908	0.028217750772342	0.0282124338476431	0.0309764541808109	0.0242242836757312	0.0289069153282753	0.0333804983223037	0.0424424422539617
-114.247851	38.270334	0.0215574105444605	0.0246277240649343	0.0239912864233097	0.0245382363885471	0.0197024172968549	0.023040586869698	0.0252355145302913	0.0322418785792748
-113.584715	38.356636	0.034744065702914	0.0342245823268667	0.0322191262341192	0.0369233475051858	0.0350473871091551	0.034776502253557	0.033323514306145	0.0383599706867151
-112.918795	38.439327	0.017480236037309	0.0201330197055989	0.0239077846719249	0.0380975366257961	0.0187736846242063	0.0246914911915844	0.034468518930387	0.0520528347055427
-112.2502	38.51836	0.0206904461280015	0.0221941046188229	0.0264996293335893	0.0476467647077661	0.0213621598652543	0.0279731886904037	0.0413833151512449	0.0662418148053412
-111.57904	38.59369	NA	NA	NA	NA	NA	NA	NA	NA
-110.90543	38.665272	0.00999401572732359	0.0134439294710942	0.0173022520376363	0.0207189149829169	0.0140047055423762	0.0185905872265481	0.0233298747848929	0.0267298166299604
-110.229486	38.733067	0.0121163433452905	0.0161677112116148	0.0204767892707118	0.0238032006578231	0.016647693425394	0.0218785174297924	0.0269479602619673	0.0299338656699231
-109.551328	38.797033	0.00983331049917011	0.0132142554434674	0.0169695005030724	0.0202301496073914	0.0138338891458732	0.0183087949069883	0.0228499916780725	0.0259567575430572
-108.871077	38.857133	0.0152715927120809	0.0196420796634369	0.0263194170982333	0.0389898486258567	0.0202926280752649	0.0276444123395934	0.0377313159924646	0.0512930921914831
-108.188858	38.913332	0.0127360524139752	0.0159486236991014	0.0217105662836959	0.0355525526931301	0.017490187024662	0.0246701020732122	0.035665717962316	0.0514608749534201
-107.504799	38.965597	0.00924149717053678	0.0128527379455653	0.0179862451503113	0.0253649389747372	0.0148125638936849	0.0204301086451396	0.0275335292201484	0.0354698656096296
-106.819028	39.013895	0.00840178858305181	0.0111145068507506	0.0143270490536851	0.0188613822001826	0.0116706505682637	0.0159323835253884	0.0213438222986475	0.027898123410551
-106.131677	39.058198	0.00501936133273963	0.00754634117753078	0.0120957134666778	0.020368867447164	0.0114546512727411	0.0165642705992982	0.0240530044237288	0.0341374344323851
-105.442879	39.09848	0.00528524588464586	0.00716992366850128	0.00935044295341558	0.0113567089364784	0.0072537531941405	0.00971427194644914	0.0123710436975534	0.0144420603218733
-104.75277	39.134716	0.0395813121547393	0.0386078201834777	0.0215709019764896	0.0241509109416607	0.0275087885579972	0.0228408478924106	0.0105768656444325	0.0446389303407968
-104.061485	39.166884	NA	NA	NA	NA	NA	NA	NA	NA
-103.369163	39.194963	NA	NA	NA	NA	NA	NA	NA	NA
-102.675945	39.218938	NA	NA	NA	NA	NA	NA	NA	NA
-101.98197	39.238794	NA	NA	NA	NA	NA	NA	NA	NA
-101.28738	39.254517	0.00737711432328977	0.0099919795746105	0.0129930075069852	0.0157063192383885	0.0104760460242357	0.0139756996000119	0.0176580967120666	0.0202916266188593
-100.592319	39.266099	0.00854294901334698	0.0114852810691252	0.0147267758802143	0.0173736754050411	0.0116899729487169	0.0154975798459833	0.0193636429177634	0.0218754852849205
-99.201352	39.276813	NA	NA	NA	NA	NA	NA	NA	NA
-98.505734	39.275938	0.00355194622067055	0.00491132519712082	0.00663578976784378	0.00856306060493984	0.00550913046114845	0.00748090585603768	0.00976730548838376	0.01186782920207
-96.420069	39.2484	NA	NA	NA	NA	NA	NA	NA	NA
-85.467942	38.485529	NA	NA	NA	NA	NA	NA	NA	NA
-79.567121	37.633532	NA	NA	NA	NA	NA	NA	NA	NA
-77.031117	37.168908	NA	NA	NA	NA	NA	NA	NA	NA
-118.945632	38.077881	NA	NA	NA	NA	NA	NA	NA	NA
-118.300861	38.190042	0.00747088204337047	0.0103574606242133	0.0139998312463738	0.0179701921473252	0.01153035919108	0.0155917964953718	0.02013207348104	0.0238208446690473
-117.652551	38.298909	0.00739343432627978	0.00985752442576577	0.0124226285597913	0.0141388671657808	0.00981460432253773	0.012847572978574	0.0156402139837032	0.0167656955772981
-117.000787	38.404424	NA	NA	NA	NA	NA	NA	NA	NA
-115.025692	38.700289	0.00551498173318203	0.00745259991419999	0.00954423876680312	0.0111199813403603	0.00743187052961121	0.00980861572623158	0.0120495470321796	0.0130327293683287
-114.36105	38.791835	0.00832793261771404	0.0110789277428197	0.0139030515273802	0.0157034795629955	0.010950789936329	0.0143098569030446	0.0173624460515326	0.0184989331399776
-113.693439	38.879756	NA	NA	NA	NA	NA	NA	NA	NA
-113.022967	38.964002	0.00704811352502557	0.0094405010575257	0.0120220921005048	0.0140228820575865	0.00967361334454361	0.0127413500615234	0.0157140044044588	0.0173108607642525
-112.349744	39.044524	0.00941920866065968	0.0121032504100156	0.0144460148016717	0.0160751223067264	0.0112875861017021	0.0146817889397173	0.0180543408836359	0.020982133645496
-111.673884	39.121276	0.0149500584600828	0.0151414890896124	0.01823381148016	0.0382439428771117	0.0137908164982987	0.019487755933842	0.0326357141587994	0.0560815425237348
-110.995503	39.194214	0.0104322227545419	0.00977017593773241	0.0107182011178206	0.0288623181990626	0.00850906321384203	0.0138472485736791	0.0263227587761119	0.0482919001087534
-110.314721	39.263293	NA	NA	NA	NA	NA	NA	NA	NA
-109.631661	39.328474	NA	NA	NA	NA	NA	NA	NA	NA
-108.946448	39.389718	NA	NA	NA	NA	NA	NA	NA	NA
-108.259209	39.446989	0.0839041769272955	0.0591642905530619	0.0376275386377021	0.035236282561233	0.0837247420975606	0.0597465496470826	0.0401894287772613	0.0385029812126824
-106.879181	39.549473	0.0837983032724227	0.0722182067525418	0.0445759993704313	0.0373886734866293	0.0792465165716051	0.0662880080476737	0.0420730760695856	0.0468955228740454
-106.186658	39.594624	0.0257367971369263	0.0337916822235437	0.0417128726895212	0.0474086456907605	0.0337994456575788	0.0437709072788212	0.0525988520315436	0.0569473447024609
-105.492646	39.635678	0.0183417759609278	0.0245106583948516	0.0307442689136233	0.0346627885417378	0.0242422297999318	0.0317181989566536	0.0383544299425063	0.0406815177384835
-104.797283	39.672609	0.0198694184986333	0.021077076759523	0.0199306201665627	0.0291623651533675	0.018016758683605	0.0218354041966122	0.0290980134850746	0.0449563487780119
-103.403068	39.734014	0.0230071579559553	0.0189022427747112	0.0163819198301258	0.0438478573396824	0.0160442981411767	0.0166801988298713	0.0316156901734122	0.0632109660527418
-102.704503	39.758451	0.0211581460778385	0.0151475156370495	0.0197582350249457	0.0483457488818687	0.0164848165129462	0.0179553337078815	0.035932608340322	0.0660511533828472
-102.005159	39.778688	0.0212276873561459	0.0146854908891098	0.0179286171298663	0.0433799393271711	0.0170194826401235	0.0170332162455241	0.0327212169103859	0.0592915096528321
-101.305181	39.794715	0.017830363853238	0.0227999161327547	0.0263454038716627	0.025052743416578	0.0206059639774479	0.0255718276451087	0.027910209911543	0.0240419713448166
-100.604717	39.80652	0.0457422401794412	0.0404826838420568	0.0318142918967494	0.0344796433919557	0.0445555681193142	0.0405234427960766	0.0372334866803087	0.0415061730467281
-99.903914	39.814097	0.0451064985760423	0.052911189926762	0.0527243230698221	0.0423105627673059	0.0526848129988257	0.0589739033784018	0.0547196976913729	0.0411051241215332
-99.202921	39.81744	NA	NA	NA	NA	NA	NA	NA	NA
-98.501884	39.816548	0.0401179566878059	0.0494898356976715	0.0532982721808541	0.0445209947436844	0.045109784290185	0.0533867375016882	0.0531954829868256	0.0389078776728806
-97.800952	39.811422	0.0439139585602053	0.0502458495305935	0.0493011387858935	0.043959824219783	0.050515771615174	0.0561688312159264	0.0541613433523921	0.05031855906832
-97.100274	39.802064	0.0172522636186735	0.0225035580009137	0.026919998097687	0.027751508759928	0.021584925398889	0.0273961470115046	0.0312178708560953	0.0297390478492395
-96.399997	39.78848	0.0166349627705044	0.0213910157774675	0.0252847734082829	0.0266208183977089	0.0213215825190771	0.0268402434008615	0.030510000266293	0.0299843949207802
-84.694362	38.928978	0.0551144065129951	0.0556848179378345	0.0547388469436806	0.0544949348524297	0.064263823682335	0.0631475690719447	0.0615430622828138	0.0612398179572816
-119.736415	38.468373	0.0470676564141735	0.0440433986519426	0.0514239027708137	0.066921177358277	0.0462646327637769	0.0471469535264028	0.059806175393164	0.0776734298647422
-119.09141	38.585873	0.0279927543570164	0.0268060743053178	0.0274362145841262	0.0406902491503353	0.0270958588623304	0.0288104130367241	0.0351839453417839	0.0498527315097959
-118.442685	38.700086	0.0187154345321641	0.020249794497963	0.0183664288130774	0.0219133768224923	0.0169209987227604	0.0192724568135534	0.0224654000301483	0.0323348764345033
-117.13442	38.91841	0.0237588924230858	0.0229760362164355	0.0200138376516132	0.036150292034714	0.0191916138712052	0.0213197739300795	0.0299950355063472	0.0518232562356946
-115.812338	39.122868	0.0119446012661004	0.0148876646292374	0.0204539547966212	0.0327819891271829	0.0153548969758067	0.0214507003634744	0.0309159598039456	0.0445642006176545
-113.805025	39.402567	0.0166964369537281	0.0193461156816436	0.0215139112547898	0.0298885818274138	0.0178086772443004	0.0226096485739268	0.0292716735240549	0.0409383444416752
-113.12989	39.488389	0.0217516911962289	0.0246998946605974	0.0277711596227173	0.0372444680849135	0.0228763252935244	0.027075600653811	0.0320712309537997	0.0422514235120612
-111.771249	39.648617	0.0226594645571695	0.0258311215354443	0.0259446399622754	0.0268379281530498	0.022729712692515	0.0260923657302219	0.0269107719252719	0.0289681350788928
-111.087978	39.722928	0.0225702074706592	0.0253984286172753	0.0265135836625082	0.0338138673757402	0.0219102307709964	0.0252957437161742	0.0284877479031084	0.0385111729407129
-110.402236	39.793312	0.0121999692296945	0.0165926175293168	0.0220594432390775	0.0286194728489077	0.0171521529394189	0.0231473247608093	0.0301481464014766	0.0373116573705975
-109.714149	39.859726	0.0168157157232234	0.0226595004108184	0.0293864896301632	0.0359690121005805	0.0231653638353016	0.0309121851715748	0.0392352603299477	0.046008944859092
-109.023845	39.922131	0.0113739825189882	0.01507499450733	0.0188180864566475	0.0212028162991289	0.0149266727313676	0.0195038204900233	0.0237344219782022	0.0257013962808116
-108.331456	39.980488	0.0105404737885435	0.0137781936051642	0.0167971799531823	0.0183298720817327	0.0130266901601834	0.016784754207292	0.0199927617277299	0.0211909078067063
-107.637115	40.034763	0.0114982791718662	0.015427851303312	0.0213305499154149	0.0309762708494762	0.0165935888417581	0.0227067667354095	0.0306704227490329	0.0404522746763185
-106.94096	40.084923	0.00928531460804518	0.0124894583788736	0.0160589983003494	0.0191722430693588	0.0129660050752366	0.0171262533737633	0.021314919836319	0.024192060211139
-106.243129	40.130935	0.0150932318894001	0.020430626125177	0.0265317173985038	0.0320124233768131	0.0216720797101714	0.0287915445601335	0.0361235922802818	0.0411883517202614
-105.543764	40.172773	0.0139503357406965	0.0189896648977103	0.0249117031959475	0.030557701637248	0.0207224832448439	0.02762273607309	0.0348553407113833	0.0400713921140585
-104.843006	40.21041	0.0142341182742857	0.0190619716124359	0.0242825770246621	0.0284254262784169	0.0194746503468445	0.025654360409974	0.0317292258400587	0.0354629412485768
-104.141002	40.243823	NA	NA	NA	NA	NA	NA	NA	NA
-103.437897	40.272991	NA	NA	NA	NA	NA	NA	NA	NA
-102.733841	40.297895	NA	NA	NA	NA	NA	NA	NA	NA
-101.323468	40.334855	NA	NA	NA	NA	NA	NA	NA	NA
-100.617455	40.346887	NA	NA	NA	NA	NA	NA	NA	NA
-98.497928	40.357108	0.00817108156784243	0.0110498307716975	0.0148548522160605	0.0206064454658342	0.0117118684269671	0.0161449103881859	0.021942831692958	0.029244016019499
-97.791432	40.351883	NA	NA	NA	NA	NA	NA	NA	NA
-97.085198	40.342345	NA	NA	NA	NA	NA	NA	NA	NA
-96.379377	40.328501	NA	NA	NA	NA	NA	NA	NA	NA
-95.674121	40.310358	NA	NA	NA	NA	NA	NA	NA	NA
-94.969581	40.287929	NA	NA	NA	NA	NA	NA	NA	NA
-112.556821	40.096045	NA	NA	NA	NA	NA	NA	NA	NA
-111.871207	40.175704	NA	NA	NA	NA	NA	NA	NA	NA
-111.182924	40.25141	NA	NA	NA	NA	NA	NA	NA	NA
-110.492096	40.323117	NA	NA	NA	NA	NA	NA	NA	NA
-109.798853	40.390783	NA	NA	NA	NA	NA	NA	NA	NA
-109.103327	40.454366	NA	NA	NA	NA	NA	NA	NA	NA
-108.405653	40.513827	NA	NA	NA	NA	NA	NA	NA	NA
-107.70597	40.56913	NA	NA	NA	NA	NA	NA	NA	NA
-106.301136	40.667128	NA	NA	NA	NA	NA	NA	NA	NA
-105.596273	40.709762	NA	NA	NA	NA	NA	NA	NA	NA
-104.889977	40.748116	0	0	0	0	0	0	0	0
-104.182395	40.782166	NA	NA	NA	NA	NA	NA	NA	NA
-103.473679	40.81189	0.0181111170808123	0.0237494578817288	0.028596200452649	0.0294366207294114	0.0218906228193762	0.0279431226504286	0.0320399191739543	0.0303147152396733
-102.763981	40.837271	0.00872878421624985	0.0108975589136248	0.0129072032093075	0.0172248510527687	0.0101694886780906	0.0139600041002321	0.0193665889629365	0.0274458515154752
-102.053456	40.858291	0.0266613296540919	0.0276270211609583	0.0276275082868463	0.0321626821194863	0.0268143411620653	0.0279003467922624	0.0281143533115806	0.0327611759326272
-101.342257	40.874937	0.0201554632423625	0.0202536333528044	0.0172650816318471	0.0215252929624018	0.0187964503421471	0.0190944737856633	0.0182312263626652	0.0249885855439906
-100.630542	40.887199	0.0218944430533284	0.0211735485804168	0.0158368374236856	0.031016252385804	0.0158136477380489	0.0166312027952939	0.0235343671992914	0.0468971136567435
-99.206188	40.898543	0.0267280402326585	0.0253410567579959	0.0206990531979673	0.0434765907014381	0.0184604745850344	0.0202013613196762	0.0325138240190001	0.0639864510206899
-98.493864	40.897616	0.0249728656719037	0.0250388157838027	0.0207136855591214	0.0323378444774442	0.018425147717728	0.0187715319349448	0.0235158625954926	0.0454963524016264
