"rate"	"range"
3.46377018368949	279.116419495565
3.53506816914838	293.241242331174
2.87622928614602	245.388752898387
2.3867345194023	229.183307198025
2.82803960175329	308.675431926774
2.40151568137071	210.396873295113
1.35532914333453	48.4760353390086
2.82810510537583	210.772969444545
2.43163476638409	165.274728087936
1.57631119746748	88.5807666635222
2.31692596425273	171.224543881868
3.28268185566313	229.15495506356
2.94156690966002	231.637246672856
3.0536340853335	253.411211012541
1.24882454212847	59.9201178955949
2.18444055689913	204.356516327257
1.18252292592251	36.4338028565384
2.417695339589	227.395377958886
1.22950629618481	57.1263005563121
3.2096808565774	255.23126377304
3.92289556762836	307.506846832928
1.04187160729157	24.7379402470249
1.01780053847904	34.8389610104716
1.20019125079443	41.5813217401314
4.42393959935791	283.015114473563
3.70807407410776	282.971421059467
3.05489240318921	270.072361347772
1.13742177834502	25.5296919709363
1.3688178822409	59.6969617064112
1.30457550982251	61.6434638488617
1.4258229911062	53.7554851214047
1.31001737376982	27.381682590887
2.66704957047377	159.938793772432
1.46794709699316	26.6772105216752
1.77394688839558	47.4618647538009
1.43323303398211	23.4473181012435
1.72898829152109	50.8288160046505
1.74390444054734	42.8001261328464
5.30504781364866	208.402437196712
2.36038834324316	192.852743754578
3.19700679616989	282.884815191497
1.43384551839256	42.4468003750921
1.39674054374473	53.2206394670884
1.50411205936689	27.4985041659674
1.31464603068571	35.8067287180405
1.19080867327941	21.2482694142391
1.15314670936316	15.4401393105474
3.87550479816031	322.452052363124
1.19355949875327	31.5003604065666
5.88780451158956	330.634283446858
1.22062438731029	21.5089465444685
2.05572508954073	182.146628048017
1.49025108932256	77.5974708375904
1.28628050437965	45.3155753533975
2.78815614077576	248.569119081887
3.02357535333985	278.92142732026
3.91811415373183	323.83637010432
3.0857550554178	237.602268350861
2.97201049577772	232.464596686764
2.96638879738059	232.744729767495
2.66476894332553	205.106473158703
2.95435350959284	221.549658320424
3.60776440174561	267.235980434269
2.02073728094912	209.884314273822
1.12722816086534	36.4798444497521
1.08714395798296	19.5570866236712
2.1548471582947	193.576366997522
1.09025488630746	32.8952609895814
2.68430097797179	215.545946700477
3.64555661118986	316.948409286836
0.998547588340443	36.4669298694699
5.76361355040614	342.271012309077
1.32219378737833	65.7611640556718
3.32702951266601	244.979413371384
4.64367693917468	296.374792654054
1.22978885600242	21.8286121756456
1.48117917527708	50.2103424711658
1.32859024374011	26.0938303854731
1.45574784465134	61.2726814278866
1.28581574707587	24.5146277232393
1.29550358300912	24.3527811222156
1.46970479901938	59.9390485956609
1.6457868324901	104.99227945103
3.16706650910782	149.667191566099
1.41232780947254	14.1444036752029
1.93702351824163	64.157629629194
1.55384802604385	21.7637318824199
1.56865077117914	31.1085716226652
1.73542787926272	40.2329120587092
1.68126996653154	19.0489872257458
1.41052929728175	23.4056087501958
4.5264012308014	254.480370844966
1.16928600220126	28.7469271853188
1.1918944897152	37.1240991287795
3.60317369779141	306.377910995647
2.82155071306369	236.867351547476
1.4310663352444	59.5018287828098
4.1349485824124	303.165991955665
1.13950238925555	37.1059602334719
1.10681484140514	33.7001556620818
2.77564961748676	235.578777782646
3.13654538158134	295.199724309369
2.26693824983153	223.482335182821
2.48856815766658	257.890340404478
3.52258332576707	299.288006290506
2.72969296085622	267.10239158071
1.16301022059041	35.0514198960085
3.05781742967918	293.349914244515
2.07309623294596	204.640747025471
2.66294842148736	245.873144499302
2.65598785541575	229.951057137004
2.2255763881712	195.001688140811
3.30207977402007	257.665117260191
2.46662336082994	217.866860284053
1.21322274920122	50.4835256151599
1.40979166027546	104.060767705742
1.9901124003745	170.205896613375
1.06988370395266	28.9350576176075
1.28725943511319	87.0010299696469
2.58463427984074	251.18903102241
5.38298491735952	357.100626668376
4.58886138027581	319.239369706265
4.3755063189886	338.255173204564
1.08269770311593	24.9257349939542
4.12959316457767	282.599442983207
3.40997172882288	236.391080690162
1.40745495259762	24.9803838669323
1.27021285247702	36.283897126375
1.19018513992472	26.1307243622053
2.48281165451167	178.069093061762
2.34156130895342	165.247141845119
1.24182766903112	38.6797447487812
1.79296311188136	151.625726385017
1.35433110767735	43.811446650532
2.39019965102125	152.232996621979
1.89698116450199	60.2243369896824
2.21717618129605	122.531248022873
2.12751345661594	81.9293022673014
1.98057424661238	67.7767162366654
1.87417306366842	54.0993861340101
2.03333575837314	52.7330187296027
1.55971584773943	20.6529862713742
1.33427973232028	39.0202970101055
1.37511051733507	23.7129394630317
1.10527293773168	16.0786022251105
2.55296556299314	255.954118662089
1.1791212160415	21.0469312098496
2.41433959104428	224.135576045793
2.17408793395872	217.054188846385
1.25274170725177	58.2967106378873
2.09834491429387	195.619541150307
2.59256695443434	254.682260621338
2.1137556680112	166.423445277035
2.96230971320239	274.486133685366
1.15627251389684	50.7220810827801
1.14842480936733	40.034970048873
2.85575930280029	282.177073702913
2.88248926438563	258.112958071348
2.72593697274047	270.744794519594
2.77315825829816	286.595848196392
3.73873048953459	321.551884615947
2.72677527189797	263.738336929665
2.28586332222699	219.397161120007
3.54327094302807	290.254590735592
3.5151870857788	284.86999157809
3.66643817714211	271.458803196908
3.43399696088063	276.890662510815
3.0927066685412	270.772934346076
1.26097820216091	43.5190549554243
1.2550951105992	70.4507050649033
1.06560275013544	55.3245203756521
2.35876551505221	230.882625778659
1.16600013963045	57.6600930411779
1.2336568792614	69.3160653620536
1.14265752588062	49.1599472453422
2.38748993443728	224.183454316347
4.09412519996028	273.7300042045
4.23319179991435	265.334091134141
1.44657175617704	54.9761233735882
1.53401442409086	44.5525022676957
2.38545822770575	114.303189864717
2.4885147941009	156.152269207233
1.27028924671731	30.2622853979058
1.3257983927615	18.9825329108862
1.8031213447051	135.566142200008
1.15579174434424	13.8139334551665
2.88246999362258	240.210453339688
2.50001570617309	225.390436167882
2.90754116144612	233.111250257745
1.24661870357971	29.0945038714328
1.36665861454094	23.3178350748202
2.64100673337816	161.076192678606
3.95831695500924	164.297078559773
1.78255672380328	12.3566810488701
2.134098169607	75.959371351846
1.83595303480979	49.3094482508604
1.93936842583207	52.3431879259913
1.5951016410836	15.6255842195532
2.92170650021703	144.528945322353
1.23330772239927	29.1407498265863
3.74291856224098	337.985307521386
1.08684043667745	24.9172120732838
2.64714440509073	268.324858777121
1.14529620521353	21.4226987031725
1.11395190176336	45.8141032671391
2.25143022477907	213.719498129765
2.06564212597735	175.671168895587
2.09435763144256	174.13796682362
2.3091577821504	216.123963095967
2.40459362958873	205.286444545976
1.1357401041477	46.7217715789041
2.41323619050716	242.210474592548
1.3314467492134	115.98650123033
1.16525887452644	46.715049072602
2.68416678461635	248.729990483298
1.16463499265956	55.2752192165643
3.39985473621927	329.623279637193
3.54155521786279	331.331808919848
3.77375960835363	328.493796453033
3.12905944371102	283.309160931805
3.02208807875152	255.371097853458
2.89317261008391	263.184506572481
1.11543397024388	18.5168212615409
3.17866983366382	272.31154194519
2.66116398391854	261.281299344345
1.15255439680186	31.0934275198814
2.46665314096224	263.364633260639
2.84405796281011	344.315844293924
2.76547158835485	331.996365909262
0.976150744935239	11.0175263103926
0.952340824336943	21.9007905078642
1.0658462252135	43.6227489431191
2.53983026193249	226.092664400344
4.25314506303252	296.757429456835
2.68996289971432	212.062281576482
2.00935018066356	154.000140486007
3.06536755128048	244.870316905975
2.41741022988744	214.514843863939
1.45271693100221	15.4602116084425
2.43528145352064	200.729747210381
1.21400699246146	16.318564316689
1.23500736807364	29.2852281722398
2.68339042165962	195.898616299144
4.10689905901761	274.740667010442
1.07158245781875	27.542070467973
2.67386298596697	242.96289600913
2.68516089785226	225.695129303779
2.15249309847126	174.54759904132
1.45552583277242	48.0976656909562
1.37792622882739	40.5724447407109
2.99150376037743	113.797514013872
1.94749873899309	44.3221968481592
1.67378946433018	36.6872393194719
1.66874577244744	37.0693388879297
1.72524267215522	40.5491037887903
1.8433026210696	41.9773424134909
1.35805205361331	51.4847634732706
1.97292335121404	153.35221391318
2.80936852525593	233.725384553276
1.93962537166949	175.910193788858
1.00083868828006	41.2628076521158
1.14842518328632	45.2178621227614
1.02234461919524	35.1407019939973
1.92641973206844	164.690611515218
1.88548311049922	159.267335577952
2.08124581286751	186.999034232679
1.12053814835566	37.5757468448039
1.69738837987203	152.84458226609
1.79394826985084	178.087341344718
1.93943144142281	203.105937723983
2.03700499063566	224.250120020075
1.781829292205	190.811775815788
1.68833999166782	183.735781020225
1.16429780894535	38.5918519541664
3.00988188586741	334.428949616483
3.31787773787933	313.351657545455
2.8234704738129	299.156806764063
3.18055196973555	278.714628306147
3.82269302589395	299.437793513641
2.39975443664182	223.406514974454
2.755161782227	254.121924561611
2.50642512865171	244.637759748498
1.16815810826245	33.9793235480322
2.65061111276092	297.381608308206
2.87803042227919	318.482385843195
3.18200400340102	293.204374497998
1.07900775820579	56.4090152938359
2.23365426907515	207.064460765974
3.46507797121933	302.419726296012
4.04119855760513	283.154988611213
2.64987475192999	220.14039622372
1.1613303750574	39.0812592447626
3.35776049482104	242.643171630659
2.90684784809523	216.625467979316
2.77791594458045	225.707509480474
3.56692287048009	394.276255728336
1.16448643777164	58.8468664168109
1.19998039083957	55.8943354114525
1.3588352434017	19.6696857718744
1.14360465865682	42.8057172787371
1.22391979587601	60.0828992428335
1.15371427014907	53.4919983921316
2.62263620657836	224.91260393817
2.6197805255446	243.954709920463
2.80055036297222	224.871792492068
3.64533817374776	264.620656563547
2.35531587331076	248.215888896539
1.17808844576035	42.0647004617967
1.53048559658703	44.5398669889316
1.43222608690121	35.3689481154872
3.17131327775406	115.480995323926
1.90583641210287	67.3899301784334
1.67368386479666	16.703466203461
1.8599070510827	37.3500356571747
2.14150773205984	69.8937051859884
1.44631753617432	17.2412195280777
1.48615443539529	63.0623264032673
1.23365511742577	37.739942734761
1.16786152729765	17.8714655796067
1.11753959288768	42.6699577973095
1.05729777619854	20.0271222411447
1.34991322892506	114.19307424734
1.48517422460769	130.057712991534
1.17716622411348	60.4566435662766
1.98544089985284	178.032001928128
2.05227859204456	209.062646574245
2.03275001412961	194.021802851737
1.96385592421691	192.328970486725
1.48159890318421	117.554339010004
1.27495018850186	90.8986146719956
1.70235667434793	153.995100450902
1.50319757432084	122.648970558296
1.11860455586248	17.4347669314288
2.32171324140906	274.145092585417
1.08677874186571	16.8720794777087
1.09731963880768	41.9933652433176
4.38791411133957	352.426620082023
3.04082614072263	288.367198158145
2.28300342566002	247.901664361487
0.978207040977367	19.4009651642224
2.40820290976594	258.228382614091
2.66911268094807	273.001424357042
1.04561143686101	58.6575347972999
3.74631653426735	346.488989268704
1.15282975255388	53.2379668792543
1.10094695471799	25.7818762490634
1.12121646063679	40.3226658678832
3.78853204157901	289.275591978479
3.62822599271007	279.908538765282
3.77134026804178	268.967808232058
3.91603755297376	250.707317673017
2.56283044721533	203.549152740261
2.52391392176067	205.919478488375
3.52918266768199	235.440999140765
2.76226509026886	209.444037517543
2.15791420877222	182.74711478328
1.15421121826766	61.4106140998706
3.57074949392371	323.175016547895
1.08065832989541	56.5921953780886
1.35362256597727	62.9412103069483
1.22692745904783	19.8644059532211
1.21107306467218	50.1780872728271
1.24140298690622	37.529492123699
2.96863132114434	234.880488917986
3.69497938192251	284.980989270821
1.02202486062743	37.21079020236
4.67651464914339	285.723935454444
2.70052473109203	298.812509714549
2.4224101067287	166.257469725199
1.45112515126311	26.3324439477527
1.73421443253756	35.3666796698236
1.91344834584743	31.3666864559053
2.33329499610476	83.6262260651316
2.3299417555877	81.7130513482238
1.79097358830222	49.697096178679
1.79185411660819	19.625005225014
1.47201896688284	47.8057960026573
1.6091527785282	73.1158500848125
1.16527875803604	19.3053298884684
1.15008231542753	24.014495470871
1.22934468270864	32.4688582598599
1.12178533780388	34.8902795991164
1.02800321084914	39.2511392029684
1.07008855791401	47.8308144248281
0.997528808422267	27.4997896134777
1.69691400334772	166.561350638191
2.02399810532309	213.513161084791
2.00645239989066	193.844761475236
1.95808836395122	196.073080393373
1.49890254234284	128.329076385602
1.67220051384423	148.868936670731
1.86007538924615	190.173420408998
2.01440076114489	218.790551588911
2.41011336219906	265.182083561918
1.01313511632404	18.0884935126552
1.07644073315373	26.0072378894745
3.55873927578652	346.595814129411
1.10428869182722	44.3239428760768
3.31282514796978	285.075112229097
1.05492209165132	33.9140776900565
2.3409730259328	246.555186505442
0.987286745582722	25.2586890443537
1.04571478038883	17.9454138054815
0.957104278779241	35.1181067583194
3.35277264004903	364.066200374138
5.03148896134005	426.462587146344
3.64032437741401	409.362387196548
1.14780935171128	51.1463512889494
2.82115860018283	275.336663192908
1.10831658741327	40.8267938997549
2.7758726364481	228.400473002805
4.70395703325005	269.520474424287
3.77786910049169	244.292608904154
3.03112887002835	229.493852752494
4.77636473869732	261.154761930824
2.84840399171751	224.380212035669
2.75570680355944	238.496591145453
2.34600284937451	212.289000928819
1.07803703544445	37.6218082645322
2.71761154095021	261.789688018987
4.15417367785817	267.955113210497
2.63813743464191	307.281685547629
1.36546523407742	56.4952474137753
1.21312205397931	14.4978988519952
1.29863107101187	46.3063585073405
2.72700372375	243.819422991097
1.21026494181001	38.4791191161917
1.04531521224271	30.0585798217106
1.00724253011765	33.3556703679145
1.0840580351352	47.7069459309811
3.07872201681902	244.043957448543
1.97680618167396	29.0542581519914
2.16865944862366	46.0502909263596
1.79805292288074	28.0487270522571
1.81677852710709	62.6442816073542
1.78083281430736	52.305234485568
1.33434857980461	17.4681059893665
3.66749712634588	157.186998684012
1.64820052959112	14.9176044566847
1.91321544430684	39.0389398028493
1.22823658150446	19.8189507510032
2.1845600959042	133.527608263442
1.18660893123538	19.4298613499492
2.04557069240541	148.207556443349
1.6282548048917	131.855767029461
1.17655474204366	75.5357226530283
1.1680259385597	99.1488549105707
0.944666436385887	40.1310509993163
1.39691194601425	128.865655240107
0.886420415180964	40.5525215813851
2.04511235579691	208.451865818376
1.62609772270598	164.604159604246
1.65636852066218	152.694072877104
1.79030798887141	175.220087030389
1.86947716788667	195.661755871012
1.94299488179775	194.650775357345
1.79905850448722	180.334608115606
2.76688136892176	323.025416882821
2.36240138518353	324.303033785451
2.6871648514292	308.766500244868
1.0865517728414	50.7625581607242
1.14729276816718	46.3934157570926
3.20801031426222	319.215002045953
1.00834535211474	29.293400078683
2.8052670788607	340.061165932171
3.16139297361732	366.589123681213
0.986426713357446	20.4219043389608
1.10692675738681	60.6109141236147
4.00186347832505	405.897301737936
4.73008683706345	416.540831685059
2.75537507328696	321.517876649434
5.00016419195364	303.523494124416
4.23203209360449	269.636498705682
1.05903095777988	21.60021681256
3.88709929661277	247.561707782924
1.16618549618389	48.33403898283
3.55546163969989	227.866609825964
3.87955442527978	256.35639087359
3.66321078987101	263.23511278481
3.36990981741118	285.331291489884
1.24772281726024	43.1084258673299
3.54051371861414	255.470398285958
0.899600902077509	37.8430002844109
1.25190377314782	59.2443622127094
1.34359466464289	83.9980778213655
1.21274665194596	49.527952402026
1.11632222008484	22.8177804045264
2.47721264360007	179.010681840183
2.06181187220835	284.426416717274
1.40779594607011	54.1492734180282
1.15947748185135	17.0932905585505
1.33066078868779	52.9675930906358
3.75598973361173	241.076017759817
1.37656659936937	54.7944516610068
1.0865216595671	46.0883399040814
1.14572428478107	37.5642068967775
3.10159348661371	207.451183057866
2.91628397670434	170.145937578635
2.30308760902608	114.896602217054
2.54490132166854	131.925854347603
2.57178924380362	194.911623316722
1.32900824875105	18.9434588027071
3.16681056040839	204.323594955127
2.83900288572066	141.172024849989
2.10678276270319	106.453812427469
1.80696988512682	17.3461368356926
1.82666650114697	43.1789957092843
2.27913791899641	60.8889347752547
1.62020704194187	62.4639523169909
1.45444189943373	44.7817687815988
2.08813005269724	152.757978079381
1.67945059472986	136.533584827198
0.974584014811609	30.244077308348
0.991045517965258	49.9998126759956
0.976962044340326	53.6291566101865
1.18447606358319	80.4312227328466
1.48068355478099	151.951317681561
1.23712947775559	98.1254078749419
1.46723549375176	134.419892035168
1.67903229862334	175.77168476751
1.57897685627682	144.424923243192
1.84297936972193	196.521269798946
1.74431744925517	178.121224189284
2.17356314257636	241.238156291379
1.88714559042083	237.321510435011
2.57601992958604	317.795310575667
1.00797276209533	14.7456758683224
2.81462339395405	303.189106334706
2.82857479805426	343.393421965393
3.51127582295784	391.590009088174
3.47943461678215	488.22636798074
2.49970061023193	388.427032177239
2.77174116989422	358.019264664238
3.61113288219552	405.692093363408
4.30892354993594	423.678085847454
3.6032834893826	383.539069285641
2.48140563935301	342.666765608028
2.73140176513289	392.218527445645
3.42653629364906	284.663117751309
1.01990523499865	17.9358919578281
2.73672243025476	205.169714609604
3.15589759085395	224.725185889174
3.06456630811197	223.136309724642
3.77161957525744	250.12333716889
4.60406696763029	276.668080260823
3.46520607492389	269.483688384215
4.07968448507651	241.805511539428
4.24066869864046	253.124676364073
3.43419350454101	213.972939432911
1.18132574947691	55.6546416287663
1.3101231482874	71.9981819912574
1.42026754878847	77.3803056751677
1.38397794082198	58.7287702881846
1.63437764704577	39.1633236180785
1.78412918909453	24.4647213838761
1.76386311374858	45.1661988459066
1.69022720344606	94.1837755316754
5.03438030547686	233.168084782456
3.27042513523179	262.070490529534
1.26634116376181	22.469572377198
1.13306448187745	15.1557772964907
1.17538201529533	18.0803075879812
1.40696728030889	39.5989896752324
1.39473929593805	15.8426392308319
1.43478677544044	39.6760673095413
1.45847222546763	43.3130742726826
1.36997563120275	45.2187500493148
1.38322974907624	53.7202970056005
1.64249827599451	45.8876330303835
1.65056259123412	16.5592814456004
2.84273235949468	112.361865308515
2.45862844666772	75.7153309720213
1.62093321699467	25.640808991936
1.71874688411344	28.6704977853452
2.41930215924731	162.884189983061
2.45183768134991	178.339425627662
2.07297603279608	160.891128166636
1.66560896311317	120.430130013107
1.4267553879368	108.673636694981
0.89942151782558	44.8458337553691
0.874562159529887	42.5762071265489
1.07229798704225	64.9406856681698
1.51672709926061	138.307925189346
1.49349832827443	147.231931984986
0.985532159502239	28.8726886828638
1.43224163020272	137.877594191071
2.02341364994368	231.221469819659
1.08896756288525	65.5519772629201
2.04031650776339	251.879625367578
2.14652007465973	258.942282372873
1.82405413884675	230.667607276825
1.00880171226947	20.2643044456741
1.09559758420679	62.1216999684192
2.39749995762178	306.803962884984
2.56643646690399	330.291046908143
3.69766297494217	396.232113391429
4.28612958593768	492.476178509101
2.77680436981714	387.624240914437
1.06096872864418	100.626112162065
3.67931077076903	405.146850387639
1.00477109123892	59.0042130144762
3.16636554893673	400.842675983447
1.02864664882622	54.1977235550053
1.17298468290261	57.84403799686
2.0281280597747	185.000625592974
2.48011335841278	197.574910396986
2.74283464873496	206.799051852848
1.11993181307389	58.9966503943185
0.918224617427313	30.9166034989265
1.00429946845537	15.6901924466626
1.2074712545882	49.1286635956596
4.39323469839525	269.02315216176
1.17083236334734	36.3436942728357
4.09635612626646	225.020560116652
1.16869094036194	17.6139701123299
3.01465754230276	223.854423767775
1.27926015879348	18.6667872638882
1.08756739917226	32.7092638068206
1.14925515151117	57.5673832720496
1.10250466353135	19.9146098171139
1.53807852397439	84.1679507825873
1.72355266311183	108.226579800979
3.01252317984715	205.455024676741
1.49190455010012	35.6415491482763
3.14302603777684	159.070548622696
1.55145515659387	21.361433988901
1.29837541434517	16.3826690566049
1.35046056067767	53.656297133898
1.79704420630696	118.338054358342
1.2929470064837	18.2620097919483
2.2327551067503	131.882280930308
2.1450398169256	122.424376611352
2.460813943635	137.911529143055
2.10776008898418	99.2059434869214
2.00887003585922	118.452264858403
1.25413958946433	28.409563412651
2.0943709915955	76.5959299231651
1.81509491325613	66.6279252347469
2.40309696439363	73.9102196964449
3.03949768300982	88.8484182461625
3.10001094609623	99.6816020298416
1.86174734914039	22.8191056286056
1.69016300549265	24.8802167575922
1.27066120760344	17.7749061731795
1.2969515211	15.330222802334
1.86127477195476	118.956534016252
1.60290753520381	91.3532422837481
1.21680011260469	54.5408548194571
0.947770041530021	20.3831410138809
0.928795675687311	33.5242595064476
0.934139855235117	63.0684137621281
1.04377070178089	54.9222213778214
1.75720107048132	199.858047697345
1.86266638324893	224.151300671806
0.980740177581936	30.4820020496473
1.81162939252831	227.062746763991
1.77983630996907	217.174885446728
2.04285834696799	246.238380687468
1.91414065310631	219.008212878881
2.33060883904144	283.140026911779
1.05384681605938	30.7115677704024
2.43722821371384	284.957856874964
1.01171251392412	42.4915251549298
2.22455884443266	296.256543120068
2.7518117703773	359.175182923886
2.81730838362354	390.998067142828
4.02675094163699	428.55284349637
3.93335668308897	452.754830234782
3.17980279139879	359.179096437009
2.59293087700827	326.593882777279
3.02235699405308	403.853406602391
1.03667043967289	37.0768165324554
2.50683224422382	283.83992950697
2.16637734481629	214.511515613461
2.36813314854043	208.33868123748
2.9389443957638	243.932996442878
1.01000607899186	13.9189171303715
1.00189920959954	45.7005798823404
3.12863869145304	253.132215687602
3.86888668934446	270.742138197049
4.97986448956996	277.568148597051
4.11156514367308	246.469096855252
3.06469768952876	199.55796581555
3.57110629598574	211.856259536849
3.69445805305229	210.778137179916
2.28993827936587	172.755548253144
1.21952640734901	81.8791510180671
1.02012269111634	15.4792885921972
1.13108311671795	37.5844205759005
1.17546807980716	55.9942701914498
1.20925544941565	19.2664237789723
3.04177643209206	209.359222045388
1.53906916287497	57.9170941541291
2.37376853241585	29.0172898978926
1.60419619719323	15.9701212290093
1.45222280872986	32.3869445698801
1.30698857208314	25.3021996534468
2.72927552912698	120.870667978542
1.6354746799916	41.3737080497666
2.58756903358085	85.549798246084
2.0897995091826	96.370075623589
2.21706045059545	86.1406564444115
2.21396478563838	81.2427916740054
2.27268094332249	76.2283692646521
2.56265827418679	76.9775606483884
2.42483239074681	85.3493914438688
1.8754084740649	17.7917513207795
2.90435861051082	55.5873102985787
2.0505964756012	23.2615017914214
1.82962072885493	37.6100656459186
2.58678239610162	86.2837110421239
4.12947854097251	206.165655833507
1.38446867843982	25.1747027703268
1.29971330990702	37.009751608658
2.01328392690286	127.942452692647
1.43171719211614	54.8945935905348
1.21936550107785	49.4576074298237
2.45715573531013	247.613932424769
2.48868544329938	284.001847007547
2.21310735979	277.508688023558
1.75473640247031	231.195621573064
1.96646363280564	251.911765158291
1.78635821238523	214.280867876464
2.17225717800625	308.400999531789
2.50862195094287	371.483629317811
2.11286424520527	264.128000955096
2.40013926216052	282.884364638317
2.4970032514365	306.074337791333
2.21025398329933	258.953194965448
1.1071168421318	49.6692779969957
2.51813411834482	277.942578204328
